495.000000,0.999704,67.573646
496.000000,0.999705,67.641884
497.000000,0.999705,67.710047
498.000000,0.999705,67.778151
499.000000,0.999705,67.846178
500.000000,0.999706,67.914144
501.000000,0.999706,67.982036
502.000000,0.999706,68.049866
503.000000,0.999707,68.117632
504.000000,0.999707,68.185316
505.000000,0.999707,68.252945
506.000000,0.999707,68.320503
507.000000,0.999708,68.387997
508.000000,0.999708,68.455423
509.000000,0.999708,68.522783
510.000000,0.999709,68.590073
511.000000,0.999709,68.657306
512.000000,0.999709,68.724462
513.000000,0.999709,68.791559
514.000000,0.999710,68.858583
515.000000,0.999710,68.925556
516.000000,0.999710,68.992459
517.000000,0.999711,69.059291
518.000000,0.999711,69.126060
519.000000,0.999711,69.192769
520.000000,0.999711,69.259409
521.000000,0.999712,69.325989
522.000000,0.999712,69.392500
523.000000,0.999712,69.458956
524.000000,0.999712,69.525341
525.000000,0.999713,69.591670
526.000000,0.999713,69.657925
527.000000,0.999713,69.724121
528.000000,0.999714,69.790258
529.000000,0.999714,69.856332
530.000000,0.999714,69.922343
531.000000,0.999714,69.988292
532.000000,0.999715,70.054175
533.000000,0.999715,70.119996
534.000000,0.999715,70.185765
535.000000,0.999715,70.251465
536.000000,0.999716,70.317097
537.000000,0.999716,70.382683
538.000000,0.999716,70.448198
539.000000,0.999717,70.513655
540.000000,0.999717,70.579050
541.000000,0.999717,70.644385
542.000000,0.999717,70.709660
543.000000,0.999718,70.774877
544.000000,0.999718,70.840030
545.000000,0.999718,70.905127
546.000000,0.999718,70.970160
547.000000,0.999719,71.035146
548.000000,0.999719,71.100054
549.000000,0.999719,71.164905
550.000000,0.999719,71.229713
551.000000,0.999720,71.294447
552.000000,0.999720,71.359131
553.000000,0.999720,71.423753
554.000000,0.999720,71.488314
555.000000,0.999721,71.552822
556.000000,0.999721,71.617272
557.000000,0.999721,71.681662
558.000000,0.999721,71.745988
559.000000,0.999722,71.810266
560.000000,0.999722,71.874476
561.000000,0.999722,71.938640
562.000000,0.999722,72.002737
563.000000,0.999723,72.066783
564.000000,0.999723,72.130777
565.000000,0.999723,72.194703
566.000000,0.999723,72.258577
567.000000,0.999724,72.322401
568.000000,0.999724,72.386165
569.000000,0.999724,72.449867
570.000000,0.999724,72.513525
571.000000,0.999725,72.577111
572.000000,0.999725,72.640662
573.000000,0.999725,72.704137
574.000000,0.999725,72.767561
575.000000,0.999726,72.830941
576.000000,0.999726,72.894253
577.000000,0.999726,72.957516
578.000000,0.999726,73.020730
579.000000,0.999727,73.083881
580.000000,0.999727,73.146977
581.000000,0.999727,73.210017
582.000000,0.999727,73.273007
583.000000,0.999727,73.335944
584.000000,0.999728,73.398826
585.000000,0.999728,73.461656
586.000000,0.999728,73.524436
587.000000,0.999728,73.587152
588.000000,0.999729,73.649821
589.000000,0.999729,73.712438
590.000000,0.999729,73.775001
591.000000,0.999729,73.837504
592.000000,0.999729,73.899959
593.000000,0.999730,73.962366
594.000000,0.999730,74.024718
595.000000,0.999730,74.087015
596.000000,0.999730,74.149263
597.000000,0.999731,74.211457
598.000000,0.999731,74.273597
599.000000,0.999731,74.335677
600.000000,0.999731,74.397718
601.000000,0.999732,74.459707
602.000000,0.999732,74.521647
603.000000,0.999732,74.583525
604.000000,0.999732,74.645356
605.000000,0.999733,74.707141
606.000000,0.999733,74.768870
607.000000,0.999733,74.830547
608.000000,0.999733,74.892172
609.000000,0.999733,74.953758
610.000000,0.999734,75.015280
611.000000,0.999734,75.076747
612.000000,0.999734,75.138173
613.000000,0.999734,75.199553
614.000000,0.999734,75.260879
615.000000,0.999735,75.322154
616.000000,0.999735,75.383387
617.000000,0.999735,75.444561
618.000000,0.999735,75.505687
619.000000,0.999736,75.566772
620.000000,0.999736,75.627785
621.000000,0.999736,75.688766
622.000000,0.999736,75.749698
623.000000,0.999736,75.810577
624.000000,0.999737,75.871416
625.000000,0.999737,75.932200
626.000000,0.999737,75.992940
627.000000,0.999737,76.053625
628.000000,0.999737,76.114249
629.000000,0.999738,76.174851
630.000000,0.999738,76.235385
631.000000,0.999738,76.295885
632.000000,0.999738,76.356330
633.000000,0.999739,76.416734
634.000000,0.999739,76.477081
635.000000,0.999739,76.537381
636.000000,0.999739,76.597645
637.000000,0.999739,76.657837
638.000000,0.999740,76.718004
639.000000,0.999740,76.778122
640.000000,0.999740,76.838184
641.000000,0.999740,76.898210
642.000000,0.999740,76.958173
643.000000,0.999740,77.018100
644.000000,0.999741,77.077989
645.000000,0.999741,77.137821
646.000000,0.999741,77.197602
647.000000,0.999741,77.257340
648.000000,0.999742,77.317044
649.000000,0.999742,77.376687
650.000000,0.999742,77.436291
651.000000,0.999742,77.495848
652.000000,0.999742,77.555357
653.000000,0.999742,77.614816
654.000000,0.999743,77.674243
655.000000,0.999743,77.733618
656.000000,0.999743,77.792948
657.000000,0.999743,77.852213
658.000000,0.999743,77.911462
659.000000,0.999744,77.970662
660.000000,0.999744,78.029802
661.000000,0.999744,78.088913
662.000000,0.999744,78.147974
663.000000,0.999745,78.206992
664.000000,0.999745,78.265964
665.000000,0.999745,78.324885
666.000000,0.999745,78.383760
667.000000,0.999745,78.442598
668.000000,0.999745,78.501389
669.000000,0.999746,78.560141
670.000000,0.999746,78.618853
671.000000,0.999746,78.677512
672.000000,0.999746,78.736129
673.000000,0.999746,78.794692
674.000000,0.999746,78.853227
675.000000,0.999747,78.911714
676.000000,0.999747,78.970179
677.000000,0.999747,79.028563
678.000000,0.999747,79.086933
679.000000,0.999748,79.145249
680.000000,0.999748,79.203507
681.000000,0.999748,79.261738
682.000000,0.999748,79.319918
683.000000,0.999748,79.378072
684.000000,0.999748,79.436161
685.000000,0.999749,79.494230
686.000000,0.999749,79.552248
687.000000,0.999749,79.610212
688.000000,0.999749,79.668155
689.000000,0.999749,79.726040
690.000000,0.999749,79.783882
691.000000,0.999750,79.841700
692.000000,0.999750,79.899459
693.000000,0.999750,79.957178
694.000000,0.999750,80.014870
695.000000,0.999750,80.072509
696.000000,0.999751,80.130102
697.000000,0.999751,80.187660
698.000000,0.999751,80.245171
699.000000,0.999751,80.302650
700.000000,0.999751,80.360083
701.000000,0.999752,80.417476
702.000000,0.999752,80.474822
703.000000,0.999752,80.532139
704.000000,0.999752,80.589395
705.000000,0.999752,80.646617
706.000000,0.999752,80.703824
707.000000,0.999752,80.760958
708.000000,0.999753,80.818078
709.000000,0.999753,80.875145
710.000000,0.999753,80.932173
711.000000,0.999753,80.989159
712.000000,0.999754,81.046115
713.000000,0.999754,81.103016
714.000000,0.999754,81.159884
715.000000,0.999754,81.216697
716.000000,0.999754,81.273504
717.000000,0.999754,81.330244
718.000000,0.999754,81.386949
719.000000,0.999755,81.443619
720.000000,0.999755,81.500243
721.000000,0.999755,81.556826
722.000000,0.999755,81.613376
723.000000,0.999755,81.669888
724.000000,0.999755,81.726370
725.000000,0.999756,81.782799
726.000000,0.999756,81.839190
727.000000,0.999756,81.895558
728.000000,0.999756,81.951880
729.000000,0.999756,82.008156
730.000000,0.999757,82.064393
731.000000,0.999757,82.120599
732.000000,0.999757,82.176739
733.000000,0.999757,82.232877
734.000000,0.999757,82.288976
735.000000,0.999757,82.345014
736.000000,0.999757,82.401004
737.000000,0.999758,82.456995
738.000000,0.999758,82.512927
739.000000,0.999758,82.568830
740.000000,0.999758,82.624670
741.000000,0.999758,82.680500
742.000000,0.999758,82.736281
743.000000,0.999759,82.792031
744.000000,0.999759,82.847756
745.000000,0.999759,82.903412
746.000000,0.999759,82.959041
747.000000,0.999759,83.014645
748.000000,0.999759,83.070198
749.000000,0.999760,83.125719
750.000000,0.999760,83.181220
751.000000,0.999760,83.236651
752.000000,0.999760,83.292054
753.000000,0.999760,83.347434
754.000000,0.999761,83.402789
755.000000,0.999760,83.458064
756.000000,0.999761,83.513326
757.000000,0.999761,83.568558
758.000000,0.999761,83.623755
759.000000,0.999761,83.678901
760.000000,0.999761,83.734032
761.000000,0.999762,83.789119
762.000000,0.999762,83.844154
763.000000,0.999762,83.899165
764.000000,0.999762,83.954131
765.000000,0.999762,84.009078
766.000000,0.999762,84.063981
767.000000,0.999762,84.118846
768.000000,0.999762,84.173665
769.000000,0.999763,84.228471
770.000000,0.999763,84.283221
771.000000,0.999763,84.337945
772.000000,0.999763,84.392642
773.000000,0.999763,84.447287
774.000000,0.999764,84.501921
775.000000,0.999764,84.556499
776.000000,0.999764,84.611038
777.000000,0.999764,84.665547
778.000000,0.999764,84.720028
779.000000,0.999764,84.774451
780.000000,0.999764,84.828847
781.000000,0.999765,84.883239
782.000000,0.999765,84.937584
783.000000,0.999765,84.991871
784.000000,0.999765,85.046144
785.000000,0.999765,85.100374
786.000000,0.999765,85.154574
787.000000,0.999765,85.208738
788.000000,0.999766,85.262875
789.000000,0.999766,85.316963
790.000000,0.999766,85.371029
791.000000,0.999766,85.425068
792.000000,0.999766,85.479048
793.000000,0.999766,85.533004
794.000000,0.999766,85.586914
795.000000,0.999767,85.640819
796.000000,0.999767,85.694681
797.000000,0.999767,85.748498
798.000000,0.999767,85.802278
799.000000,0.999767,85.856050
800.000000,0.999767,85.909755
801.000000,0.999767,85.963454
802.000000,0.999767,86.017096
803.000000,0.999768,86.070727
804.000000,0.999768,86.124330
805.000000,0.999768,86.177854
806.000000,0.999768,86.231395
807.000000,0.999768,86.284881
808.000000,0.999768,86.338336
809.000000,0.999769,86.391768
810.000000,0.999769,86.445152
811.000000,0.999769,86.498502
812.000000,0.999769,86.551829
813.000000,0.999769,86.605130
814.000000,0.999769,86.658386
815.000000,0.999770,86.711621
816.000000,0.999770,86.764791
817.000000,0.999770,86.817958
818.000000,0.999770,86.871075
819.000000,0.999770,86.924159
820.000000,0.999770,86.977231
821.000000,0.999770,87.030264
822.000000,0.999770,87.083263
823.000000,0.999771,87.136234
824.000000,0.999771,87.189141
825.000000,0.999771,87.242053
826.000000,0.999771,87.294936
827.000000,0.999771,87.347768
828.000000,0.999771,87.400574
829.000000,0.999771,87.453333
